Gene	DPKM	RPKM		Gene	DPKM	RPKM
yaaA	62.87486	57.89074		ydhP	14.9897552517732	8.3355532815116
yaaH	43.08092	51.10158		ydhQ	153.475059737725	163.847594035208
yaaI	30.15665	24.44037		ydhR	171.941310240928	141.538389671244
yaaJ	17.0698	9.21548		ydhX	24.3583522841314	43.355542634004
yaaX	123.3681	89.33109		ydhZ	83.5143506884506	56.1313720132387
yaaY	223.07657	307.08855		ydiE	182.687642130986	161.983346556934
yabI	15.96528	32.55228		ydiH	64.9556060910171	99.8297365447177
yacC	245.67269	229.43849		ydiI	42.6715660451937	46.3368419672281
yacF	114.91142	145.58873		ydiJ	143.425037983109	170.778909413267
yacG	61.68405	99.03412		ydiK	110.301972607388	94.0410055362847
yacH	6.58762	6.1161		ydiU	134.250626367655	94.2934372534417
yacL	235.52092	111.48889		ydiY	46.2134746892612	35.1584407107423
yadB	105.40187	91.03189		ydiZ	60.268088125686	38.5279977148527
yadE	19.85926	25.54298		ydjA	349.489402337538	345.564472654792
yadG	210.80375	186.05107		ydjE	12.9050873028511	10.1428865737119
yadH	95.04624	59.68196		ydjF	46.2134746892612	64.3475346533298
yadM	21.42709	5.77019		ydjG	17.8776897498212	19.2958755259726
yadS	117.43694	78.30973		ydjK	12.7087055395468	5.06382721603641
yaeB	120.75437	113.74819		ydjM	29.67514999082	41.2546418755016
yaeF	29.60834	43.73954		ydjN	37.7974431995143	39.2511370200965
yaeH	189.35569	273.57816		ydjY	25.8672767619095	19.934233755242
yaeI	60.09074	77.51989		yeaC	385.45084933131	507.02479606045
yaeJ	57.74677	43.69053		yeaD	475.607149683379	486.566925401569
yaeP	546.87054	665.43786		yeaE	41.0245933206424	66.8675113428181
yaeQ	201.32047	230.91329		yeaG	9.06357294293262	10.9532925010304
yafC	53.3921	38.95802		yeaH	13.6588891312886	23.743353347863
yafD	457.43229	424.02614		yeaK	34.7976461201877	50.4329102507655
yafE	137.00977	155.36449		yeaN	14.83757499541	21.4394201872685
yafJ	318.05839	304.26591		yeaO	50.3965909326857	55.6080760593918
yafK	148.3414	162.79123		yeaP	68.3743222010706	88.3558284533208
yafO	30.61013	62.01973		yeaY	271.206396565587	140.71955329757
yafP	26.96124	28.76543		yeaZ	100.793181865371	126.718006655182
yafQ	87.55156	93.29804		yebA	145.818707551263	142.642931309171
yafS	135.14182	119.14343		yebC	284.016415296755	323.386995627314
yafV	47.52312	31.81142		yebE	106.290991785301	150.09365983996
yagP	89.14921	48.39579		yebG	180.804264377058	193.035824167224
yagQ	25.52443	11.55416		yebK	120.951818238446	120.395898007953
yagR	11.10818	6.39583		yebN	30.9312409957224	12.8664020780738
yagS	25.52443	13.55077		yebO	304.479403551643	288.237033132585
yagU	59.57777	57.19793		yebQ	12.7642020702872	0.8662864832847
yagW	14.8582	19.22494		yebR	381.261166186405	348.068563036349
yagX	19.34037	23.98274		yebS	40.9766673938659	52.6600066065324
yahA	11.21528	9.86602		yebT	86.5581539026082	80.8591128750583
yahB	13.09051	10.57559		yebY	205.122966603212	188.163111166157
yahD	20.15419	17.93629		yebZ	381.697891462678	426.886696141964
yahF	7.88982	9.24743		yecA	131.666769103413	93.7993655337582
yahG	8.60708	5.49658		yecD	123.72496398289	97.987809510383
yahJ	44.15561	56.2607		yecE	42.8278721479234	38.9586320412606
yahK	23.2637	22.4637		yecM	154.656204978612	200.715872417951
yaiA	127.22336	120.89064		yecN	177.151652975501	154.941646268899
yaiE	814.22947	574.71095		yecR	433.037373940114	545.366153346143
yaiI	106.43523	82.98442		yecT	35.8650585778622	0.23555860439999
yaiL	22.61749	1.27616		yeeA	16.560919399976	25.5611114491269
yaiW	33.46149	24.77305		yeeE	16.560919399976	8.37534290035222
yaiZ	57.3401	43.38285		yeeF	232.291571451319	189.239705489477
yajC	770.21707	965.39665		yeeJ	4.93750384137799	4.22118764300852
yajD	175.48049	147.79836		yeeN	171.221890532807	168.57848441303
yajG	885.94917	738.89757		yeeX	903.473430175056	954.898190935313
yajL	20.66572	24.4867		yeeY	37.7161583754293	28.1571051792794
yajO	25.05321	17.47712		yeeZ	170.065586856481	214.645568738573
yajQ	347.53697	312.53857		yegD	51.8492642855125	30.7622475451913
yajR	98.42334	78.64247		yegE	15.8571551940096	18.2838345319996
ybaB	1036.29206	1034.63758		yegH	88.5758264877506	113.176243183588
ybaE	43.08092	39.90527		yegI	9.00771116824582	0.01972062276179
ybaK	279.89138	257.37796		yegQ	51.5066480016876	45.7256954353135
ybaL	101.96076	94.43863		yegU	87.2537992267394	42.4457854195107
ybaM	75.39162	138.2505		yegV	18.155293627924	12.9179265715214
ybaN	96.93208	76.32091		yegW	23.4779299124158	35.0550305444843
ybaO	26.60881	13.03456		yegX	42.8278721479234	33.8485346977018
ybaP	153.6282	114.42085		yehI	14.482257344818	11.1288310764136
ybaQ	249.98273	341.17395		yehP	15.4248141113233	10.3672718757961
ybaY	149.20435	102.77297		yehS	223.414186555091	208.365839137921
ybbA	35.55587	9.66618		yehT	73.0750568523942	83.7247256277814
ybbB	33.46149	56.383		yehU	20.8042866483685	24.7775238070656
ybbJ	53.21761	47.49766		yehW	47.9180700671438	49.9358497218218
ybbL	36.02785	30.44608		yeiA	28.3786628552987	35.9419358919089
ybbN	1271.34076	1183.23705		yeiB	90.8705370185213	105.63888024162
ybbO	301.56647	326.1165		yeiE	159.074953692287	146.270676255997
ybbP	25.28663	11.68647		yeiG	83.8136852787317	51.2406101095716
ybcI	93.58959	61.14759		yeiI	48.3140871751367	48.5856385387515
ybcJ	57.3401	47.64761		yeiP	214.251475588172	207.526308282314
ybcO	41.97059	41.44226		yeiQ	35.8650585778622	39.6785382522658
ybdF	66.19752	49.49005		yeiR	142.152086278214	135.533786190397
ybdH	11.21528	22.78101		yeiT	14.1549746929577	21.1968522370978
ybdJ	98.09994	26.29194		yeiW	68.776524096371	101.034318584473
ybdK	10.9146	0.13996		yejA	19.3256348700547	19.4413070321245
ybdL	21.03952	26.11673		yejB	32.0329016339262	28.3324296199972
ybdM	19.38642	12.13179		yejF	77.2113808251713	86.4997862368599
ybeB	115.22115	100.96537		yejG	101.669644316375	128.765892064926
ybeD	740.20861	567.38956		yejH	49.7956094394509	57.4087485961302
ybeL	75.85989	51.10399		yejK	330.577638141783	322.862044777559
ybeM_2	21.65504	23.10415		yejL	846.132237238249	936.156385715394
ybeQ	12.48818	16.68686		yejM	189.223315869914	167.647500173052
ybeX	597.47214	595.86663		yfaE	206.329572289113	157.950819962909
ybeY	809.01005	790.19198		yfaL	9.34613037280822	7.22291848578273
ybeZ	848.1557	825.50052		yfaP	22.5714461320137	35.5793536838911
ybfE	83.08464	70.10585		yfaQ	10.6290991785301	6.65531576964785
ybfF	79.82642	58.5941		yfaU	21.8134498066848	33.1428612524082
ybfN	74.69995	87.26625		yfaV	27.1907188287979	31.4907159404625
ybgA	23.94793	0.06142		yfaW	14.3990259807673	24.0842234180132
ybgC	90.46994	114.85426		yfaY	58.3142598323346	60.8974798028395
ybgE	124.62696	53.05883		yfaZ	96.8951030086995	59.1143644647854
ybgF	894.41874	916.30289		yfbR	87.6900682228731	64.8893287540665
ybgI	213.40692	230.50847		yfbS	28.7037866523316	34.2904189692608
ybgJ	148.71771	146.98867		yfbT	431.041810004906	446.420463137758
ybgK	170.17658	174.61474		yfbU	496.024628331403	554.454511904928
ybgL	132.93542	87.36595		yfbV	115.381668714307	174.887283066278
ybgQ	4.98915	8.21484		yfcA	86.6074747880228	75.7018467530457
ybgT	107.13546	250.04158		yfcD	161.491838347833	65.6904839566814
ybhB	128.0235	130.48337		yfcE	316.000245848191	302.325674775063
ybhC	209.26458	146.44651		yfcF	81.5721564863936	56.3142103585587
ybhF	63.28208	63.40518		yfcG	54.1296717425142	86.3318649962332
ybhG	73.35401	51.04634		yfcH	274.644508975441	346.981776606769
ybhK	53.74452	64.40523		yfcI	59.0505509918337	75.5424018660495
ybhL	190.56435	159.72962		yfcJ	59.5013185566569	53.4418339107072
ybhQ	178.29843	159.59179		yfcL	502.88211167239	560.389698387222
ybhR	22.06584	8.57375		yfcM	31.9453800447625	41.1236409473827
ybhS	43.08092	48.33934		yfcN	190.630583093202	133.551487016345
ybiA	101.14652	80.612		yfcU	10.0967263353913	4.22201844029075
ybiB	164.87513	122.17293		yfcZ	123.073779961927	86.0879914332991
ybiC	213.67901	152.00451		yfdE	15.3036768277265	24.9942889858905
ybiH	54.5243	43.95599		yfeA	8.00822540848156	10.2564797819915
ybiJ	46.7948	47.76593		yfeD	89.2519778349853	104.734270479485
ybiP	30.84203	40.49958		yfeH	70.2222768551536	55.8068751301032
ybiR	10.9146	12.70871		yfeK	140.304109156597	114.164262817805
ybiS	278.48239	287.56079		yfeO	13.952278157975	21.7791451430095
ybiT	245.34221	244.65276		yfeR	18.9191085701992	13.5028189003311
ybiU	48.23634	48.00027		yfeS	47.722486107686	57.3067613760101
ybiV	89.80472	77.96424		yfeX	136.406772791136	131.229175047672
ybiW	5.01991	10.41555		yfeY	182.687642130986	180.581434494952
ybiX	18.01393	20.92879		yfeZ	38.9733636546103	28.839701668474
ybjD	139.87667	118.42281		yffB	245.630443201325	343.951193137263
ybjE	27.14098	10.82414		yfgC	143.754210201431	107.897103863222
ybjG	245.49632	257.51701		yfgD	389.733636546103	391.853047078304
ybjH	85.70837	100.56617		yfgG	365.375284261971	247.574546959857
ybjI	29.93491	12.89807		yfgI	32.4778030455086	31.8545028290837
ybjJ	70.71472	98.68709		yfgJ	243.583522841314	240.330847237283
ybjL	21.7321	25.21146		yfgM	197.690975059617	191.176480488212
ybjM	64.62139	24.6945		yfgO	82.57068570892	91.0008137342657
ybjN	128.0235	117.02133		yfhB	55.1509863036938	38.7582794277387
ybjO	24.97636	22.93242		yfhG	147.378265920795	158.639152557055
ybjP	71.00838	64.83317		yfhH	41.3145197752052	29.3058210025265
ybjS	156.58259	147.72272		yfhM	45.9480405843349	44.996583109132
ybjT	145.0933	156.88212		yfiB	145.242349023392	76.1561455724157
ybjX	472.20205	550.77022		yfiC	71.2927383925797	107.38408183672
ycaC	19.47917	7.99334		yfiE	39.7687384230717	40.8338971214657
ycaD	21.25926	28.84306		yfiF	236.543536632028	256.824463031709
ycaL	31.93057	52.45216		yfiL	47.9180700671438	33.6752263880353
ycaM	8.5349	13.70283		yfiN	14.29340965328	20.9034743940416
ycaO	187.25891	178.8539		yfiP	100.360593102001	55.9736445136279
ycaQ	59.43281	59.21816		yfiQ	72.4983653101544	81.7124559958281
ycaR	66.74012	64.35947		yfjD	43.954921414974	50.7135831492831
ycbB	138.78911	136.21146		ygaD	140.867579474495	63.2995162984347
ycbC	46.97478	41.48407		ygaH	156.589407540845	122.844513261872
ycbF	17.17784	20.53014		ygaU	77.9467273092205	74.147043638769
ycbJ	13.66157	14.96119		ygaV	116.920090963831	38.1400788337511
ycbK	645.1545	607.59218		ygaW	38.9733636546103	59.5565436822333
ycbL	358.11019	418.86035		ygaY	39.7687384230717	36.9159325788944
ycbW	89.97011	60.34031		ygaZ	213.878215177739	265.494655820145
ycbX	187.05272	183.17421		ygbE	108.259343485028	134.267677475267
ycbZ	69.35515	79.33251		ygbI	21.977460707487	17.5621042215259
yccA	703.19818	798.14221		ygbK	45.0848679809116	36.849681935958
yccJ	53.56773	93.6969		ygbL	82.3380922280498	72.5258769769317
yccK	74.02086	131.27558		ygbM	45.1428922640273	41.0150882744856
yccS	73.71158	61.84796		ygcE	11.858021395926	15.2909228753416
yccU	147.50534	136.0395		ygcF	78.2947037704224	72.8496532134358
ycdX	231.69131	224.82743		ygcN	13.7877465759234	5.85600172039043
ycdY	264.07442	268.93394		ygcO	67.1954545769142	60.6098606784906
ycdZ	74.47221	54.88047		ygcP	30.4479403551643	50.7947778092113
yceA	115.9871	133.32733		ygdG	80.0000000000328	67.9419510853985
yceB	65.31252	95.64674		ygdH	411.147572620064	381.006982670668
yceD	1146.47254	1332.22545		ygdI	153.842224952409	225.829414147211
yceF	41.75536	53.75929		ygdR	80.0822540848156	127.110219520408
yceG	47.75539	50.15497		ygeR	46.3968614935836	33.1140558746215
yceH	150.78324	116.93286		ygeV	9.85835505597224	7.07920473616712
yceI	63.61168	85.27059		ygeY	14.4703082876028	24.2668120694509
yceM	52.87204	36.10383		ygfA	63.890760089525	71.7565571632902
yceQ	456.57728	439.80303		ygfB	333.191969067912	339.994060890639
ycfD	163.28131	102.98915		ygfF	23.5725989846433	15.2758488509287
ycfH	76.52533	79.60507		ygfK	16.9777479618341	26.402706651872
ycfJ	22.61749	1.33417		ygfT	9.13438210654928	7.09927012687796
ycfL	387.72832	522.06484		ygfX	300.897292921623	247.315750037253
ycfM	437.55322	326.60766		ygfY	394.112666170216	452.555720118448
ycfP	179.94022	182.52079		ygfZ	518.453002744815	449.323835777213
ycfQ	96.47269	138.75543		yggC	98.25217728053	132.020040517821
ycfS	25.3654	30.99862		yggD	103.164786144557	139.129225591733
ycgB	7.96702	19.08448		yggE	165.67624225644	156.848651780785
ycgE	83.42515	81.13401		yggG	161.747161412414	166.686420348052
ycgF	60.46258	41.17076		yggN	243.583522841314	256.027011298713
ycgL	224.09986	300.40281		yggR	35.7553794996424	42.3491629190718
ycgM	37.01043	60.17984		yggS	199.012920789499	137.953476632717
ycgN	27.32314	42.46594		yggT	247.449927965779	181.754858829211
ycgV	4.25852	1.94409		yggU	180.804264377058	221.535986860403
ycgZ	51.53351	62.64778		yggX	571.891749279607	809.377657771973
ychA	165.86156	174.21497		yghA	19.8169645701408	19.0027920932579
ychE	18.8479	15.61361		yghB	132.863739731626	139.912888339188
ychF	357.90307	349.41054		yghJ	7.6870539752683	8.40623634991934
ychH	131.32733	106.43386		yghO	14.9514182818198	4.8445147251027
ychJ	159.65284	148.36195		yghU	80.9135577604365	89.015069849562
ychM	21.80972	19.93169		yghW	121.791761420657	183.581126097858
ychN	172.50624	145.02784		yghZ	33.6945507100377	39.9451727916683
ychO	19.47917	21.03247		ygiA	671.954545769142	711.136083785979
ychQ	93.23238	121.15092		ygiB	672.000000001805	602.004774796572
yciA	30.61013	23.6303		ygiC	392.75482752708	373.212276190002
yciB	90.46994	127.09378		ygiD	42.9853275602319	34.8199495866757
yciC	49.24775	93.04543		ygiF	94.2903959385732	112.887933207249
yciH	37.34998	67.62895		ygiH	56.7573257105975	34.5440213585157
yciI	246.7362	275.37602		ygiM	480.106653716213	478.621324534039
yciK	128.73193	198.79734		ygiN	222.704935169201	273.891841289354
yciM	135.70491	124.2782		ygiQ	158.000122924096	172.8168273657
yciN	630.05852	766.068		ygiS	43.6268996133697	36.6529481429731
yciO	39.33476	28.90272		ygiV	72.6211745116961	110.577451452224
yciS	316.20562	375.27845		ygiW	178.503955669971	186.802168989529
yciT	260.55343	254.64234		ygjG	38.1261166186405	49.2471108372771
yciU	148.04172	160.22644		ygjI	36.6904051141728	37.6998897797883
yciV	96.93208	71.77504		ygjP	139.190584480751	106.427153505014
yciW	43.31008	36.489		ygjR	104.704559072087	94.3664176293352
yciX	72.69906	22.74711		yhaH	191.672280268575	204.149503274507
yciZ	70.1922	121.33507		yhaJ	117.311128057355	84.1117538420248
ycjD	34.50125	37.25242		yhaK	24.982925419622	42.7169758061717
ycjF	149.50541	117.7153		yhaL	106.290991785301	148.697439748426
ycjG	63.21657	56.6489		yhaM	521.725806360343	555.117299321886
ycjP	28.97614	22.92626		yhaO	55.281366885972	44.659238388799
ycjS	11.56576	18.71721		yhaV	37.7161583754293	31.542563573269
ycjU	18.50522	9.68193		yhbE	90.7764681396202	95.91063636025
ycjW	36.677	30.16375		yhbJ	389.733636546103	441.71178077096
ycjX	331.98197	282.43035		yhbP	39.5000307310239	60.1884066485824
ycjY	13.09051	4.09594		yhbQ	231.524932601645	293.355978803023
ycjZ	27.14098	26.52089		yhbS	173.988230600939	216.587256560312
ydaL	43.31008	56.92728		yhbT	200.434441652281	280.400886382746
ydaM	59.43281	63.20668		yhbW	643.756453223473	646.714463925602
ydaN	24.82407	24.19325		yhbY	894.796614519113	911.057354965922
ydbH	32.38413	26.79142		yhcB	1142.82795678932	1263.31673545311
ydbK	148.98667	162.16445		yhcC	18.8580791877146	0.61929116963224
ydbL	37.34998	1.43688		yhcH	150.864633501717	153.501637912846
ydcA	140.38439	145.09802		yhcM	155.478844366796	140.104744823397
ydcF	76.23871	24.94962		yhcN	664.318698658129	655.932563835485
ydcH	108.56393	3.06278		yhdH	35.9754126042556	46.5872103875349
ydcI	105.74409	130.85521		yhdN	190.113969046879	285.941334193125
ydcJ	9.08738	0.02331		yhdP	64.596735339133	60.1649273329224
ydcK	12.44999	9.57917		yhdT	216.518686970057	278.56889130791
ydcL	109.5376	159.05419		yhdX	14.83757499541	11.8891330129398
ydcM	50.51051	53.06148		yhdZ	23.1067373446306	24.0797378105228
ydcO	10.38558	6.68563		yheL	608.958807103285	695.661812620643
ydcP	43.57497	35.93786		yheM	341.01693197784	412.224286052707
ydcR	17.36097	24.26655		yheN	226.589323573315	248.532587998925
ydcX	140.38439	97.75214		yheO	339.601923961334	374.507555119348
ydcY	104.38839	112.71246		yheS	210.749380263958	141.888860738845
ydcZ	54.28196	50.88392		yheT	85.7185417623393	78.1432857681413
yddE	13.66157	13.66478		yheU	80.0822540848156	139.908903692808
yddG	41.54232	41.41004		yheV	436.268996133697	445.661644391172
yddW	9.25261	6.1224		yhfA	259.822424364068	247.062007061286
ydeA	10.25478	16.67451		yhfG	208.785876721126	204.550398826745
ydeE	41.1227	24.23119		yhfK	133.432343467995	160.81427987232
ydeH	27.41513	41.48394		yhfT	13.4390909153828	20.0365607388602
ydeN	14.51389	12.3211		yhfU	49.542411425352	34.5998326355551
ydeP	10.71355	7.30891		yhfZ	38.7152619085532	44.6258756077381
ydfG	245.24984	264.42898		yhgA	19.9522339528721	18.2588736657443
ydfH	160.00143	94.6556		yhgE	30.5008932949124	39.1528442769584
ydfI	8.35965	9.49794		yhgF	317.225053002642	299.380073567567
ydgA	299.4681	243.84476		yhgN	29.5252754959169	25.5973683447994
ydgD	44.57461	58.68466		yhhA	39.7687384230717	45.2742569363799
ydgH	284.3341	281.91501		yhhJ	15.5893454618441	21.7065683563899
ydgI	61.81786	73.99505		yhhK	182.687642130986	126.087037042156
ydgJ	105.59172	104.80414		yhhM	194.866818273051	131.826446975717
ydgK	27.69488	46.80826		yhhN	111.885254510843	86.8963293810296
ydhB	39.27152	39.75079		yhhQ	26.3333538206826	36.8971075240352
ydhC	50.38549	58.3317		yhhS	28.7980519615347	29.6954691881786
ydhF	68.07939	82.93672		yhhW	100.793181865371	132.841515030769
ydhI	51.53351	44.14422		yhhX	253.439503534315	209.624691343899
ydhJ	28.46956	17.34131		yhiI	32.8427221808513	28.1499149072724
ydhK	30.33642	23.32564		yhiL	14.1549746929577	12.6437364221285
ydhO	89.80472	52.09132		yhiM	16.6552836130813	6.964526145095
ydhP	31.31652	32.76961		yhiN	43.7356948742509	47.6838756946762
ydhQ	77.73074	70.07381		yhiQ	512.398805020772	480.79200422931
ydhR	159.65284	149.04439		yhiR	332.868586373895	361.414800384312
ydhT	30.04537	19.6882		yhjB	87.2537992267394	145.179104045131
ydhV	5.80763	5.07915		yhjC	54.1296717425142	65.3759947695109
ydhW	18.8479	34.07923		yhjD	103.775228666122	133.666731149618
ydhX	33.92623	42.72231		yhjG	16.8959669022877	23.9882852190786
ydiB	28.17403	22.97808		yhjH	22.8359552663732	20.3479080397136
ydiE	127.22336	46.00696		yhjJ	128.869839739693	135.96357674928
ydiI	118.86562	120.11302		yhjK	53.9631189063834	67.1044856300588
ydiJ	83.89999	80.84576		yhjV	55.1509863036938	71.2983302245474
ydiK	76.8141	78.43637		yhjX	14.5062147597805	19.3409396054378
ydiU	152.98675	152.52141		yiaC	39.7687384230717	65.0382114066842
ydiV	34.21132	24.52389		yiaD	584.600454819154	605.72681637739
ydiY	80.45746	48.2033		yiaF	370.000287860224	367.219630262945
ydjA	110.629	122.96897		yiaG	60.268088125686	24.8056971588778
ydjF	16.09149	9.86352		yiaJ	144.600819213218	176.151501242038
ydjH	12.88338	6.90579		yiaN	13.7230153713416	11.5969297900148
ydjI	14.59193	16.24202		yiaU	35.9754126042556	43.6730484528962
ydjN	8.77402	2.4078		yiaY	15.2239701775821	11.8321168781299
ydjY	18.01393	13.30572		yibD	2829.80510013909	2957.05250835357
ydjZ	17.25062	27.65174		yibF	28.7980519615347	54.9145513012815
yeaC	626.33036	635.65696		yibJ	24.982925419622	5.63360884511611
yeaD	303.61099	360.27783		yibL	48.3140871751367	37.8671812704058
yeaE	71.42364	45.97834		yibN	811.945076137714	894.93021480481
yeaH	9.51203	7.97735		yibQ	401.912812688168	488.22980528901
yeaJ	8.19144	5.54628		yibT	167.028701376901	202.219209923915
yeaK	48.46604	61.71552		yicC	263.882149744757	231.665071495554
yeaL	54.64627	21.4432		yicG	113.514651421195	148.116811004859
yeaM	29.7164	14.06145		yicH	143.586076622248	130.479217062833
yeaN	10.33286	12.40235		yicI	15.1254968905344	24.7529532182892
yeaO	105.28829	104.59299		yicL	18.9805342473751	33.2433355127265
yeaP	107.13546	109.08407		yicN	77.4305238171065	2.96658242406616
yeaW	10.85639	11.94484		yicR	209.722136257992	240.994057578056
yeaX	12.64331	12.61386		yidA	539.299312563795	551.901930769974
yeaY	62.95589	92.08793		yidE	94.9711930211622	109.412578051417
yeaZ	52.64415	68.99357		yidK	10.2202876716635	7.87611333686136
yebA	166.16928	134.05583		yidQ	52.6667076413652	3.11319344734047
yebC	263.71805	183.96973		yidR	56.2115821941494	66.270109873435
yebE	92.52608	121.45126		yidX	53.3881693898771	46.5778597506967
yebF	68.42264	64.5781		yidZ	18.2687642130986	13.6385978212134
yebG	125.91177	128.9554		yieE	253.173425315382	237.38031943376
yebK	70.1922	67.6164		yieF	61.8624819914448	44.9646893675842
yebO	339.26228	329.66219		yieG	91.7534346128717	83.5071097347156
yebQ	17.77794	23.39033		yieH	131.666769103413	132.368373242476
yebR	376.13862	331.73816		yieP	75.9221369895005	91.3083615416222
yebS	66.58419	80.52972		yifB	33.9226569527555	4.53028859487262
yebT	60.27895	46.84313		yifE	362.141874666733	353.153073004799
yebV	154.60053	173.00832		yifK	88.5758264877506	98.7050036932038
yebW	63.61168	68.52101		yifL	859.706551204638	936.374319966008
yebY	214.27091	229.89171		yifO	63.5435276977341	100.302731394567
yebZ	195.86276	227.55568		yigA	272.483262839436	335.585837537328
yecA	146.70801	117.15887		yigB	269.062970837267	280.392930237175
yecD	150.78324	139.43827		yigI	224.846328776598	182.463292303955
yecE	59.65051	63.90992		yigL	240.846629326243	250.077660402282
yecH	50.88934	33.28163		yigM	77.9467273092205	83.2341094011728
yecM	86.16185	76.45902		yigP	405.168632052879	405.439505045474
yecN	30.84203	44.69191		yigZ	285.170953570319	322.339543327316
yecR	640.82875	650.26076		yihA	146.884536386722	84.89579451039
yedW	54.5243	50.94793		yihD	64.9556060910171	107.508947048158
yeeD	53.56773	101.94003		yihF	12.2557747341542	9.65938428105638
yeeF	152.78036	172.66171		yihG	37.5948845542864	59.0550218244167
yeeJ	8.59617	11.49513		yihI	171.941310240928	185.279774989857
yeeN	255.51134	308.47697		yihL	24.6666858573483	32.7797522896482
yeeX	407.11474	477.07234		yihM	17.8776897498212	10.9591179457857
yeeY	39.3982	26.13692		yihN	13.8530913464254	21.3816880131322
yeeZ	133.23755	108.58949		yihP	12.4648284609628	19.8939035430264
yegD	36.10774	53.06309		yihQ	8.60972687509799	6.16372566181842
yegE	14.72386	8.94968		yihS	28.2415678656596	26.6175533150632
yegH	46.26304	37.07847		yihT	19.9522339528721	0.26208909568054
yegI	6.27295	1.99495		yihU	19.5518546762259	13.0127089913362
yegQ	71.73828	71.2722		yihV	19.5518546762259	27.4379817876529
yegS	27.14098	28.81798		yihW	66.938983376239	53.0021844544034
yegT	38.22674	58.06439		yihX	58.4600454819154	20.0299407298055
yegU	12.15268	10.59714		yihY	220.982989794182	207.637759374223
yegV	50.57326	49.51509		yiiD	248.012314165702	235.650924337881
yegW	49.04997	55.35145		yiiG	16.6079674664532	30.978633280922
yegX	59.65051	72.2859		yiiM	51.9644848728137	26.3937309155265
yehI	3.36181	0.80185		yiiQ	146.150113704788	145.329058777599
yehM	5.35677	3.44838		yiiX	28.7980519615347	25.7234637553649
yehS	181.51612	263.62612		yijD	535.883750250891	651.666335778018
yehT	16.96311	20.70857		yijE	77.4305238171065	81.9200546531412
yehU	65.19631	75.67153		yijO	41.1690461140249	49.2569077480031
yehW	83.42515	69.92245		yijP	960.848498405184	946.084048356315
yehX	13.17523	19.90267		yjaG	356.10179988984	306.843580437786
yehY	10.54701	13.66025		yjaH	226.784659197086	138.634022953623
yeiA	29.64428	8.81935		yjaZ	32.4778030455086	58.0207015815453
yeiB	94.92313	109.22787		yjbB	42.9853275602319	63.0523411434397
yeiE	41.54232	54.83457		yjbJ	83.5143506884506	138.225789061917
yeiG	43.77578	40.86701		yjbQ	336.460693421096	423.277346334687
yeiI	56.07641	70.70167		yjbR	98.25217728053	119.597788232844
yeiP	234.46398	217.79124		yjcB	124.383075493437	196.609573882396
yeiQ	24.97636	24.27762		yjcD	25.9822424364068	34.7839794285441
yeiR	49.49723	54.77714		yjcE	159.436487677951	178.041332005509
yeiS	50.88934	48.81306		yjcH	222.704935169201	237.324172225355
yeiW	95.7917	110.92342		yjcO	152.504466474562	158.703683737756
yejA	13.45834	6.93785		yjcZ	39.9044679057443	30.4460166148894
yejB	44.61531	53.15049		yjdA	7.86810840940988	5.01267442014578
yejF	69.13269	58.27426		yjdC	213.13558248615	258.173457290125
yejG	106.20384	40.94804		yjdP	53.1454958926503	69.6946529024311
yejH	55.48412	41.33829		yjeA	17.9325292889311	12.7986841723997
yejK	109.04859	82.06984		yjeE	37.9610684947503	32.9940104963811
yejL	214.27091	287.6852		yjeF	67.9767970719946	40.3059336824603
yejM	97.09721	80.0618		yjeH	13.952278157975	22.298423498453
yfaE	143.68755	95.81425		yjeI	148.627234276056	202.06736112865
yfaH	59.00214	116.97279		yjeJ	40.3172727461485	58.0795461064759
yfaL	22.7802	26.2493		yjeK	119.306215269215	88.6952544542102
yfaS_1	2.97598	5.3504		yjeM	46.6746870115093	46.6730458742001
yfaU	15.19085	23.92148		yjeP	84.4188382410331	70.1039839731894
yfaY	101.52487	69.02713		yjeS	76.9211124762045	72.2788848262363
yfaZ	112.46263	109.25865		yjeT	88.5758264877506	145.439592868179
yfbR	101.77868	56.06976		yjfN	63.5435276977341	100.163615262259
yfbS	6.66309	10.08243		yjfP	46.7680363855323	72.3381629424032
yfbT	318.93781	307.75361		yjgA	317.717638488671	251.382851081807
yfbU	345.43069	379.99992		yjgF	815.721564863936	888.665225830885
yfbV	348.19024	320.03948		yjgI	24.5630443201325	20.8113057761289
yfcA	241.25318	218.26177		yjgJ	29.5252754959169	45.0539538796091
yfcC	8.02988	5.84877		yjgL	9.66281743502734	9.90046973997201
yfcD	224.92527	133.89088		yjgM	69.5952922403755	51.7280151967822
yfcE	88.02481	79.46673		yjgR	35.006015258632	30.2723368149574
yfcF	18.93557	3.05954		yjhC	15.6729344455537	14.4113870037745
yfcH	136.61568	100.31353		yjhQ	32.1209041109425	51.1244142490911
yfcI	68.53783	39.97224		yjhR	17.2448511746063	28.7687237149516
yfcJ	31.07746	42.53566		yjhV	42.3623517984894	30.5128050197066
yfcL	262.65467	320.8734		yjhW	72.1728956566857	108.235785902393
yfcM	177.97366	171.73936		yjhX	67.9767970719946	51.0459147806174
yfcN	44.2516	41.25447		yjiA	1227.84421545089	1261.57311948883
yfcS	16.21971	25.62486		yjiH	25.6403708254015	44.7392600236955
yfcT	13.61588	0.06984		yjiJ	14.8753296391642	11.2354861055417
yfcZ	128.56255	55.50374		yjiL	22.8359552663732	16.6482883961293
